Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenurePerJobLevel,PromotionLag
31,1,1,1,1,5,1,3,0,4,3,4,2,2,7446,0,11,3,1,0,10,2,3,10,8,4,7,2.5,0.36363636363636365
45,0,2,1,20,3,3,2,1,1,3,0,1,0,10851,1,18,3,2,1,24,2,3,7,7,0,7,1.75,0.0
31,0,2,0,8,2,3,4,0,4,1,1,2,2,2109,0,18,3,4,0,8,3,3,3,2,0,2,1.5,0.0
31,1,1,1,2,3,1,2,1,3,1,2,4,1,3722,1,13,3,3,1,7,2,1,2,2,2,2,1.0,0.6666666666666666
45,0,2,1,29,3,5,2,1,3,3,4,4,1,9380,1,18,3,4,2,10,4,4,3,1,1,2,0.75,0.25
48,0,2,2,7,3,2,3,1,3,2,7,1,0,5486,0,11,3,1,3,15,3,3,2,2,2,2,0.6666666666666666,0.6666666666666666
34,1,2,0,9,4,5,1,0,3,1,1,3,1,2742,0,15,3,4,0,2,0,3,2,2,2,2,1.0,0.6666666666666666
40,0,0,1,8,1,3,4,1,2,3,5,2,0,13757,0,11,3,3,1,16,5,3,9,8,4,8,2.25,0.4
28,0,2,2,5,3,3,4,1,3,2,7,1,2,8463,0,18,3,4,0,6,4,3,5,4,1,3,1.6666666666666667,0.16666666666666666
44,0,0,1,5,3,1,3,1,2,1,2,3,2,3162,0,14,3,4,0,7,5,3,5,2,0,3,2.5,0.0
53,0,2,1,2,3,3,4,1,4,4,5,2,2,16598,0,12,3,2,0,35,2,2,9,8,8,8,1.8,0.8
49,0,2,1,5,4,5,1,1,3,2,0,3,1,6651,0,14,3,2,1,20,0,2,3,2,1,2,1.0,0.25
40,0,2,1,2,3,3,3,1,3,1,6,3,0,2345,0,14,3,3,1,8,3,4,3,1,1,2,1.5,0.25
44,0,2,1,20,3,1,4,1,3,1,6,2,2,3420,0,13,3,3,0,6,3,2,5,2,1,3,2.5,0.16666666666666666
33,0,1,2,7,3,3,4,1,3,2,7,1,1,4373,0,14,3,1,2,5,2,3,4,3,0,3,1.3333333333333333,0.0
34,0,2,2,3,3,4,4,1,1,2,7,1,2,4759,0,18,3,4,0,15,2,3,13,9,3,12,4.333333333333333,0.21428571428571427
30,0,2,2,16,1,1,4,1,3,2,7,3,1,5301,0,15,3,3,2,4,2,2,2,1,2,2,0.6666666666666666,0.6666666666666666
42,0,1,1,9,2,3,1,0,3,1,2,4,2,3673,0,13,3,3,0,12,3,3,12,9,5,8,6.0,0.38461538461538464
44,0,1,2,1,5,2,1,0,3,2,7,3,1,4768,0,12,3,3,1,11,4,2,1,0,0,0,0.3333333333333333,0.0
30,0,0,1,7,3,5,3,1,3,1,6,3,0,1274,0,13,3,2,2,1,2,2,1,0,0,0,0.5,0.0
57,0,2,1,1,2,1,2,1,4,2,6,3,1,4900,0,24,4,1,1,13,2,2,12,9,2,8,4.0,0.15384615384615385
49,0,2,1,7,4,1,3,1,3,3,0,2,0,10466,0,14,3,2,2,29,3,3,8,7,0,7,2.0,0.0
34,0,1,1,15,3,3,2,1,3,4,5,1,0,17007,0,14,3,4,2,16,3,2,14,8,6,9,2.8,0.4
28,1,1,2,1,3,5,1,1,3,1,8,3,1,2909,0,15,3,4,1,5,3,4,3,2,1,2,1.5,0.25
29,1,1,2,13,3,5,1,0,3,2,7,2,2,5765,0,11,3,1,0,7,4,1,5,3,0,0,1.6666666666666667,0.0
34,1,2,2,24,4,3,1,0,2,2,7,2,2,4599,1,23,4,3,0,16,2,4,15,9,10,10,5.0,0.625
35,0,2,2,7,1,1,4,1,3,1,8,3,1,2404,0,13,3,1,1,1,3,3,1,0,0,0,0.5,0.0
24,1,1,1,9,3,3,2,1,3,1,2,1,2,3172,1,11,3,3,0,4,2,2,0,0,0,0,0.0,0.0
24,0,0,2,13,2,1,4,0,3,1,8,2,1,2033,0,13,3,3,1,1,2,3,1,0,0,0,0.5,0.0
44,0,1,1,2,1,3,2,1,3,3,4,3,2,10209,1,18,3,2,0,16,2,2,2,2,2,2,0.5,0.6666666666666666
29,0,2,2,19,3,1,3,1,2,2,7,3,0,8620,0,14,3,3,2,10,3,3,10,7,0,4,3.3333333333333335,0.0
30,0,2,0,1,3,1,3,1,3,1,1,3,0,2064,0,21,4,1,1,6,3,4,5,3,1,3,2.5,0.16666666666666666
55,0,2,1,4,4,1,4,1,3,2,0,3,1,4035,1,16,3,2,0,4,2,3,3,2,1,2,1.0,0.25
33,0,2,1,4,4,3,1,0,2,1,2,2,1,3838,0,11,3,4,0,8,5,3,5,4,0,2,2.5,0.0
47,0,2,2,14,3,3,3,0,3,2,7,3,1,4591,1,17,3,3,1,11,4,2,5,4,1,2,1.6666666666666667,0.16666666666666666
28,1,1,1,2,2,3,3,1,2,1,2,1,2,2561,0,11,3,3,0,8,2,2,0,0,0,0,0.0,0.0
28,0,2,1,1,3,1,1,1,2,1,6,3,0,1563,0,14,3,4,1,1,2,1,1,0,0,0,0.5,0.0
28,0,1,2,7,3,1,3,1,3,2,7,1,2,4898,0,14,3,4,0,5,5,3,4,2,1,3,1.3333333333333333,0.2
49,0,2,1,3,2,3,3,0,2,2,2,1,1,4789,0,25,4,1,1,10,3,3,3,2,1,2,1.0,0.25
29,0,1,1,2,1,1,4,0,3,1,2,2,1,3180,0,13,3,3,3,4,3,3,3,2,0,2,1.5,0.0
28,0,2,1,29,1,1,3,1,1,2,4,2,1,6549,0,14,3,2,2,8,2,2,8,6,1,7,2.6666666666666665,0.1111111111111111
33,0,2,1,8,5,1,4,1,3,2,0,3,2,6388,1,17,3,1,0,14,6,3,0,0,0,0,0.0,0.0
32,0,2,1,10,3,3,3,1,3,3,3,4,2,11244,0,25,4,2,0,10,5,4,5,2,0,0,1.25,0.0
54,0,1,1,11,4,3,2,0,3,4,3,4,0,16032,0,20,4,1,1,26,2,3,14,9,1,12,2.8,0.06666666666666667
29,1,2,1,1,4,5,1,1,2,1,6,1,2,2362,0,13,3,3,0,11,2,1,9,7,0,7,4.5,0.0
44,0,2,1,28,3,1,4,1,3,4,5,1,1,16328,0,13,3,3,1,24,1,4,20,6,14,17,4.0,0.6666666666666666
39,0,2,1,6,3,1,2,0,3,3,4,2,2,8376,0,18,3,4,0,9,3,3,2,0,2,2,0.5,0.6666666666666666
46,0,2,2,3,3,1,3,0,3,4,3,2,1,16606,0,12,3,4,1,23,2,4,13,12,5,1,2.6,0.35714285714285715
35,0,2,1,16,3,1,4,0,2,3,0,2,2,8606,0,19,3,4,0,11,3,1,11,8,3,3,2.75,0.25
23,0,2,1,20,1,1,1,1,3,2,2,3,2,2272,0,14,3,2,0,5,2,3,4,3,1,2,1.3333333333333333,0.2
40,1,2,1,9,4,1,4,1,3,1,2,1,2,2018,0,14,3,2,0,15,3,1,5,4,1,0,2.5,0.16666666666666666
34,0,2,2,1,3,5,4,1,2,3,7,3,1,7083,1,14,3,4,0,10,3,3,10,9,8,6,2.5,0.7272727272727273
31,1,1,1,3,3,1,4,0,3,1,6,3,2,4084,0,12,3,1,0,7,2,1,7,2,7,7,3.5,0.875
50,0,1,1,22,5,3,3,1,1,4,5,4,2,14411,1,13,3,4,0,32,2,3,32,6,13,9,6.4,0.3939393939393939
34,0,2,2,7,2,5,2,1,3,1,8,3,1,2308,1,25,4,2,1,12,4,3,11,10,5,7,5.5,0.4166666666666667
42,0,2,1,2,3,3,3,1,2,1,2,2,1,4841,0,14,3,2,1,4,3,3,1,0,0,0,0.5,0.0
37,0,2,1,13,3,3,1,1,3,2,6,4,1,4285,0,17,3,1,0,10,2,3,10,8,3,7,3.3333333333333335,0.2727272727272727
29,0,2,1,8,1,4,3,0,1,2,0,1,1,9715,0,13,3,3,1,9,3,3,7,7,0,7,2.3333333333333335,0.0
33,0,2,1,25,3,1,4,1,2,2,4,2,2,4320,0,13,3,4,0,5,2,3,5,3,0,2,1.6666666666666667,0.0
45,0,2,1,28,3,5,4,1,3,1,6,4,1,2132,0,20,4,4,1,8,3,3,5,4,0,3,2.5,0.0
42,0,1,1,2,3,1,4,1,3,3,0,4,1,10124,1,14,3,3,1,24,3,1,20,8,13,9,5.0,0.6190476190476191
40,0,2,2,9,2,3,1,1,3,2,7,1,1,5473,0,12,3,4,0,9,5,4,8,4,7,1,2.6666666666666665,0.7777777777777778
33,0,2,1,28,4,1,2,1,3,2,2,3,1,5207,1,12,3,2,1,15,3,3,15,14,5,7,5.0,0.3125
40,0,2,0,6,2,3,3,1,3,4,3,4,2,16437,1,21,4,4,0,21,2,3,21,7,7,7,4.2,0.3181818181818182
24,0,2,1,21,2,5,3,1,2,1,2,1,0,2296,0,14,3,2,3,2,3,3,1,1,0,0,0.5,0.0
40,0,0,1,8,2,1,4,1,3,2,0,4,0,4069,1,18,3,3,0,8,2,3,2,2,2,2,0.6666666666666666,0.6666666666666666
45,0,2,1,1,4,5,1,1,3,3,0,2,0,7441,0,12,3,1,3,10,4,3,10,8,7,7,2.5,0.6363636363636364
35,0,2,2,28,4,1,2,0,2,1,8,3,1,2430,0,23,4,1,2,6,5,3,5,3,4,2,2.5,0.6666666666666666
32,0,2,1,5,2,1,4,0,2,2,6,2,1,5878,0,12,3,1,1,12,2,3,7,1,2,5,2.3333333333333335,0.25
36,0,2,2,2,4,1,3,1,3,1,8,4,2,2644,1,21,4,4,0,7,3,2,3,2,1,2,1.5,0.25
48,0,2,2,16,4,1,3,0,3,2,7,3,0,6439,0,14,3,3,1,18,2,3,8,7,7,7,2.6666666666666665,0.7777777777777778
29,0,2,1,9,3,1,3,1,4,1,6,3,1,2451,0,18,3,1,2,5,2,2,1,0,0,0,0.5,0.0
33,0,2,2,8,4,1,1,1,3,2,7,1,1,6392,0,13,3,4,1,8,6,1,2,2,2,2,0.6666666666666666,0.6666666666666666
30,1,2,2,1,3,1,2,1,2,2,7,1,1,9714,0,11,3,4,1,10,4,3,10,8,6,7,3.3333333333333335,0.5454545454545454
38,0,1,0,10,4,0,3,1,3,2,1,3,1,6077,0,11,3,3,0,10,2,3,6,3,1,2,2.0,0.14285714285714285
35,0,2,1,1,3,3,4,1,2,1,2,1,2,2450,0,19,3,2,0,3,3,3,3,0,1,2,1.5,0.25
30,0,2,2,29,4,5,3,1,3,3,7,2,1,9250,0,12,3,2,1,9,3,3,4,2,1,3,1.0,0.2
35,1,2,1,2,3,1,1,0,3,1,2,1,0,2074,1,12,3,4,1,1,2,3,1,0,0,0,0.5,0.0
53,1,2,1,2,5,5,3,0,2,3,4,4,1,10169,0,16,3,2,1,34,4,3,33,7,1,9,8.25,0.029411764705882353
38,1,2,1,2,3,3,3,1,3,2,4,2,1,4855,0,11,3,1,2,7,2,3,5,2,1,4,1.6666666666666667,0.16666666666666666
32,0,0,1,1,4,5,4,1,3,2,6,1,1,4087,0,14,3,2,1,9,3,2,6,5,1,2,2.0,0.14285714285714285
48,0,2,1,15,4,4,3,0,3,1,6,1,1,2367,0,12,3,4,1,10,3,2,8,2,7,6,4.0,0.7777777777777778
34,0,2,1,7,4,3,1,1,3,1,6,4,2,2972,0,13,3,3,0,1,4,1,1,0,0,0,0.5,0.0
55,0,2,2,26,5,2,3,1,2,5,3,4,1,19586,0,21,4,3,1,36,3,3,36,6,2,13,6.0,0.05405405405405406
34,0,2,1,1,4,1,2,1,3,2,6,4,1,5484,0,17,3,2,1,9,3,2,2,2,2,1,0.6666666666666666,0.6666666666666666
26,0,2,1,3,3,1,1,0,3,1,6,4,1,2061,0,21,4,1,0,1,5,3,1,0,0,0,0.5,0.0
38,0,2,2,14,3,1,3,1,3,2,7,2,1,9924,0,11,3,4,1,10,3,3,9,8,7,7,3.0,0.7
38,0,2,2,16,3,1,2,0,3,2,7,2,2,4198,0,12,3,2,0,8,5,4,3,2,1,2,1.0,0.25
36,0,2,2,1,4,1,2,0,3,2,7,3,2,6815,0,13,3,1,0,15,5,3,1,0,0,0,0.3333333333333333,0.0
29,0,2,1,3,1,3,2,1,3,1,2,1,2,4723,1,18,3,4,0,10,3,3,10,9,1,5,5.0,0.09090909090909091
35,0,2,1,10,4,3,1,0,3,2,0,3,2,6142,1,16,3,3,0,10,4,3,5,2,0,4,1.6666666666666667,0.0
39,0,2,2,6,3,3,4,1,4,3,7,3,1,8237,0,11,3,1,1,11,3,3,7,6,7,6,1.75,0.875
29,0,1,1,2,1,1,1,1,3,2,0,4,0,8853,0,19,3,4,1,6,0,4,6,4,1,3,2.0,0.14285714285714285
50,0,2,2,9,3,2,3,1,3,5,3,3,1,19331,1,16,3,3,1,27,2,3,1,0,0,0,0.16666666666666666,0.0
23,0,2,1,10,3,5,4,1,4,1,6,3,1,2073,0,16,3,4,1,4,2,3,2,2,2,2,1.0,0.6666666666666666
36,0,1,1,6,4,1,1,1,4,2,2,1,1,5562,1,13,3,4,1,9,3,3,3,2,0,2,1.0,0.0
42,0,2,1,9,2,4,4,1,2,5,3,4,2,19613,0,22,4,4,0,24,2,3,1,0,0,1,0.16666666666666666,0.0
35,0,2,1,28,3,1,2,1,4,2,2,3,1,3407,0,17,3,4,2,10,3,2,10,9,6,8,3.3333333333333335,0.5454545454545454
34,0,1,1,10,4,5,4,1,2,2,0,3,1,5063,0,14,3,2,1,8,3,2,8,2,7,7,2.6666666666666665,0.7777777777777778
40,0,2,2,14,2,1,4,0,3,2,7,1,1,4639,0,15,3,3,1,5,2,3,5,4,1,2,1.6666666666666667,0.16666666666666666
43,0,2,1,27,3,5,4,1,4,1,2,2,0,4876,0,12,3,3,1,8,0,3,6,4,0,2,3.0,0.0
35,0,2,1,7,2,1,3,1,2,1,2,4,1,2690,0,18,3,4,1,1,5,2,1,0,0,1,0.5,0.0
46,0,2,2,1,4,1,4,1,4,4,3,1,2,17567,0,15,3,2,0,27,5,1,26,0,0,12,5.2,0.0
28,1,2,1,24,3,3,3,1,3,1,2,2,1,2408,1,17,3,3,3,1,3,3,1,1,0,0,0.5,0.0
22,0,0,1,26,2,4,2,0,2,1,6,3,1,2814,1,14,3,2,0,4,2,2,4,2,1,3,2.0,0.2
50,0,1,1,20,5,3,2,1,3,4,0,3,1,11245,1,15,3,3,1,32,3,3,30,8,12,13,6.0,0.3870967741935484
32,0,2,1,5,4,4,2,0,4,1,6,4,1,3312,0,17,3,4,2,6,3,3,3,2,0,2,1.5,0.0
44,0,2,1,7,3,3,2,0,3,5,5,4,0,19049,1,14,3,4,1,23,4,2,22,7,1,10,3.6666666666666665,0.043478260869565216
30,0,2,1,7,3,3,2,1,2,1,6,2,1,2141,0,12,3,2,1,6,3,2,6,4,1,1,3.0,0.14285714285714285
45,0,2,1,5,5,3,3,0,1,2,2,1,2,5769,1,14,3,1,0,10,3,3,10,7,1,4,3.3333333333333335,0.09090909090909091
45,0,0,2,26,3,2,1,1,2,2,7,1,1,4385,0,15,3,1,1,10,2,3,10,7,4,5,3.3333333333333335,0.36363636363636365
31,0,1,2,2,4,4,4,1,3,2,7,1,2,5332,0,13,3,4,0,10,3,3,5,2,0,3,1.6666666666666667,0.0
36,0,2,1,12,4,1,3,0,3,2,4,3,1,4663,1,12,3,2,2,7,2,3,3,2,1,1,1.0,0.25
34,0,1,1,10,4,1,3,1,4,2,4,4,0,4724,0,13,3,1,1,9,3,3,9,7,7,2,3.0,0.7
49,0,2,1,25,4,1,3,0,3,1,2,1,1,3211,0,14,3,4,1,10,3,2,9,6,1,4,4.5,0.1
39,0,2,1,10,5,3,2,1,3,2,4,1,1,5377,0,13,3,4,3,10,3,3,7,7,7,7,2.3333333333333335,0.875
27,0,2,1,19,3,4,4,1,2,1,2,1,0,4066,0,11,3,1,2,7,3,3,7,7,0,7,3.5,0.0
35,0,2,1,18,5,1,2,1,4,2,6,1,1,5208,0,11,3,4,0,16,2,3,16,15,1,10,5.333333333333333,0.058823529411764705
28,0,2,1,27,3,3,2,0,1,2,4,1,0,4877,0,21,4,2,1,6,5,2,5,3,0,0,1.6666666666666667,0.0
21,0,2,1,5,1,3,3,1,3,1,6,4,2,3117,0,18,3,3,0,3,2,3,2,2,2,2,1.0,0.6666666666666666
18,1,1,2,3,2,3,2,0,3,1,8,4,2,1569,1,12,3,3,0,0,2,4,0,0,0,0,0.0,0.0
47,0,2,0,26,4,1,4,0,3,5,3,3,1,19658,0,11,3,3,1,27,2,3,5,2,1,0,0.8333333333333334,0.16666666666666666
39,0,2,1,3,2,3,3,1,2,2,2,3,0,3069,0,15,3,4,1,11,3,3,10,8,0,7,3.3333333333333335,0.0
40,0,2,1,15,3,1,1,0,2,3,4,3,1,10435,0,13,3,4,2,18,2,3,18,15,14,12,4.5,0.7368421052631579
35,0,0,1,8,4,1,3,0,3,2,0,3,1,4148,0,12,3,4,1,15,5,3,14,11,2,9,4.666666666666667,0.13333333333333333
37,0,2,1,19,3,1,3,1,3,2,4,3,1,5768,0,17,3,1,3,9,2,2,4,3,0,2,1.3333333333333333,0.0
39,0,1,1,4,3,3,1,0,3,2,4,3,2,5042,0,13,3,4,0,10,2,1,9,2,3,8,3.0,0.3
45,0,2,1,2,2,4,4,0,2,2,4,4,0,5770,0,19,3,1,2,10,3,3,10,7,3,9,3.3333333333333335,0.2727272727272727
38,0,2,1,2,2,3,4,0,2,3,4,3,1,7756,1,19,3,4,1,10,6,4,5,4,0,2,1.25,0.0
35,1,2,2,10,3,3,4,1,2,3,7,1,1,10306,0,17,3,3,0,15,3,3,13,12,6,0,3.25,0.42857142857142855
37,0,2,1,10,3,3,2,0,3,1,6,2,1,3936,0,11,3,1,1,8,2,1,8,4,7,7,4.0,0.7777777777777778
40,0,2,1,16,3,1,3,0,3,3,4,4,2,7945,1,15,3,4,0,18,2,2,4,2,3,3,1.0,0.6
44,0,1,0,1,5,0,1,1,3,2,1,4,1,5743,1,11,3,3,0,14,3,3,10,7,0,2,3.3333333333333335,0.0
48,0,1,1,4,5,3,3,1,2,4,3,4,1,15202,0,25,4,2,1,23,3,3,2,2,2,2,0.4,0.6666666666666666
35,1,2,2,15,2,3,1,1,1,2,7,4,0,5440,1,14,3,4,2,7,2,2,2,2,2,2,0.6666666666666666,0.6666666666666666
24,0,1,1,2,1,5,1,0,3,1,6,4,2,3760,1,13,3,3,0,6,2,3,6,3,1,3,3.0,0.14285714285714285
27,0,2,1,8,3,3,2,0,4,1,6,3,1,3517,0,17,3,1,0,5,0,3,3,2,0,2,1.5,0.0
27,0,1,1,2,3,3,4,1,3,1,6,4,2,2580,0,13,3,3,0,6,0,2,4,2,1,2,2.0,0.2
40,1,2,1,7,3,1,1,1,3,1,2,1,2,2166,1,14,3,2,0,10,3,1,4,2,0,3,2.0,0.0
29,0,2,2,10,3,3,3,1,2,2,7,3,2,5869,0,11,3,3,0,8,2,3,5,2,1,4,1.6666666666666667,0.16666666666666666
36,0,2,1,5,4,1,2,0,3,3,0,1,1,8008,0,12,3,3,2,9,6,3,3,2,0,2,0.75,0.0
25,0,1,1,2,1,1,4,1,4,2,4,3,0,5206,0,17,3,3,2,7,6,3,7,7,0,7,2.3333333333333335,0.0
39,0,2,1,12,3,3,4,1,3,2,4,2,1,5295,0,21,4,3,0,7,3,3,5,4,1,0,1.6666666666666667,0.16666666666666666
49,0,2,1,22,4,4,1,0,3,4,5,2,1,16413,0,16,3,2,2,27,2,3,4,2,1,2,0.8,0.2
50,0,2,1,17,5,1,4,0,2,3,5,1,0,13269,0,15,3,3,3,19,3,3,14,11,1,11,3.5,0.06666666666666667
20,0,2,2,2,3,3,3,0,3,1,8,3,2,2783,0,19,3,1,0,2,3,3,2,2,2,2,1.0,0.6666666666666666
34,0,2,1,3,3,1,4,0,3,2,6,2,0,5433,0,12,3,3,1,11,2,3,11,8,7,9,3.6666666666666665,0.5833333333333334
36,0,2,1,7,3,1,1,1,3,1,2,2,2,2013,0,11,3,3,0,15,4,3,4,3,1,3,2.0,0.2
49,0,2,1,6,1,1,3,0,2,4,0,3,1,13966,1,19,3,2,1,30,3,3,15,11,2,12,3.0,0.125
36,0,0,1,1,4,3,4,0,2,2,4,3,1,4374,0,15,3,3,0,4,6,3,3,2,1,2,1.0,0.25
36,0,2,1,3,2,1,4,1,4,2,0,1,0,6842,0,20,4,1,1,13,3,3,5,4,0,4,1.6666666666666667,0.0
54,0,2,1,22,5,3,2,0,3,4,3,3,1,17426,0,25,4,3,1,36,6,3,10,8,4,7,2.0,0.36363636363636365
43,0,2,1,15,2,1,3,1,2,4,5,3,1,17603,0,24,4,1,1,14,3,3,14,10,6,11,2.8,0.4
35,1,1,2,12,4,4,4,1,3,2,7,4,2,4581,1,24,4,1,0,13,2,4,11,9,6,7,3.6666666666666665,0.5
38,0,1,1,1,3,1,4,1,3,2,6,4,1,4735,0,15,3,4,2,19,4,4,13,11,2,9,4.333333333333333,0.14285714285714285
29,0,2,2,5,3,3,1,1,2,2,7,2,0,4187,1,13,3,2,1,10,3,2,10,0,0,9,3.3333333333333335,0.0
33,0,2,2,2,4,3,4,1,3,2,7,4,0,5505,0,14,3,3,2,6,5,3,6,2,0,4,2.0,0.0
32,0,2,1,2,3,3,4,1,3,2,6,2,0,5470,0,13,3,3,2,10,4,2,9,5,1,6,3.0,0.1
31,0,2,2,5,4,1,1,0,3,2,7,4,1,5476,0,11,3,1,2,10,2,3,10,0,0,2,3.3333333333333335,0.0
49,0,2,1,16,3,3,4,0,3,1,2,1,0,2587,1,16,3,2,1,17,2,2,2,2,2,2,1.0,0.6666666666666666
38,0,1,1,2,3,3,4,0,2,1,2,2,2,2440,0,22,4,2,0,4,3,3,4,3,3,3,2.0,0.6
47,0,2,2,2,4,1,2,0,4,4,3,2,0,15972,0,14,3,3,3,29,2,3,3,2,1,2,0.6,0.25
49,0,2,1,1,3,1,3,1,3,4,3,3,2,15379,0,14,3,1,0,23,2,3,8,7,0,0,1.6,0.0
41,0,2,2,23,2,1,4,1,3,3,7,3,2,7082,1,16,3,4,0,21,2,3,2,0,0,2,0.5,0.0
20,0,2,2,9,1,1,4,1,3,1,8,1,2,2728,0,11,3,1,0,2,3,3,2,2,0,2,1.0,0.0
33,0,0,2,16,3,1,3,0,3,2,7,4,0,5368,1,25,4,3,1,7,2,3,6,5,1,2,2.0,0.14285714285714285
36,0,2,1,26,4,1,1,1,3,2,0,3,1,5347,0,14,3,2,2,10,2,2,3,2,0,2,1.0,0.0
44,0,2,0,1,3,1,3,0,3,1,1,4,0,3195,1,18,3,1,3,8,2,3,2,2,2,2,1.0,0.6666666666666666
23,1,2,1,8,1,3,4,1,2,1,2,3,2,3989,1,11,3,1,0,5,2,3,5,4,1,2,2.5,0.16666666666666666
38,0,2,1,4,2,3,4,0,3,1,2,3,1,3306,0,19,3,4,1,7,5,2,0,0,0,0,0.0,0.0
53,0,2,1,24,4,3,2,1,4,3,0,4,1,7005,0,15,3,3,0,11,2,3,4,3,1,2,1.0,0.2
48,1,1,2,7,2,3,4,0,3,1,8,3,1,2655,1,11,3,3,2,19,3,3,9,7,7,7,4.5,0.7
32,1,2,1,2,4,1,4,1,3,1,2,2,2,1393,0,12,3,1,0,1,2,3,1,0,0,0,0.5,0.0
26,0,0,1,7,3,3,4,1,3,1,2,4,2,2570,0,20,4,3,0,7,5,3,7,7,5,7,3.5,0.625
55,0,2,1,22,3,5,1,1,2,1,6,2,0,3537,0,12,3,4,1,8,1,3,4,2,1,2,2.0,0.2
34,0,2,1,5,2,3,2,1,2,2,2,4,1,3986,0,14,3,3,1,15,3,4,15,10,4,13,5.0,0.25
60,0,2,1,1,4,3,3,1,1,3,0,4,0,10883,0,20,4,3,1,19,2,4,1,0,0,0,0.25,0.0
33,0,2,1,21,3,3,2,1,4,1,2,2,1,2028,0,18,3,4,3,14,6,3,14,11,2,13,7.0,0.13333333333333333
37,0,1,2,1,4,3,3,1,1,2,7,4,0,9525,0,14,3,3,2,6,2,2,6,3,1,3,2.0,0.14285714285714285
34,0,2,1,19,3,1,2,0,2,1,6,4,1,2929,0,12,3,2,0,10,3,3,10,9,8,7,5.0,0.7272727272727273
23,1,2,2,7,3,1,3,1,3,1,8,4,0,2275,1,21,4,2,1,3,2,3,3,2,0,2,1.5,0.0
44,0,2,1,2,3,1,3,0,4,3,0,4,1,7879,1,19,3,2,1,9,2,3,8,7,6,7,2.0,0.6666666666666666
35,0,1,1,2,4,3,1,1,2,1,6,4,2,4930,1,14,3,3,0,6,2,4,5,4,1,4,2.5,0.16666666666666666
43,0,2,2,2,3,3,4,1,3,2,7,4,1,7847,1,17,3,1,1,10,3,3,10,9,8,8,3.3333333333333335,0.7272727272727273
24,0,2,1,9,3,3,3,1,4,1,6,3,1,4401,0,16,3,4,1,5,1,3,5,3,0,4,2.5,0.0
41,0,2,2,6,3,2,4,1,3,3,7,3,2,9241,0,12,3,2,0,10,3,3,10,8,8,7,2.5,0.7272727272727273
29,0,2,1,9,4,3,4,0,3,1,2,3,1,2974,0,17,3,3,1,9,2,3,5,3,1,2,2.5,0.16666666666666666
36,0,2,2,2,4,1,3,0,3,2,8,4,2,4502,0,15,3,3,0,17,2,2,13,7,6,7,4.333333333333333,0.42857142857142855
45,0,0,1,1,1,1,3,1,2,3,0,3,1,10748,0,23,4,4,1,25,3,2,23,15,14,4,5.75,0.5833333333333334
24,1,2,0,22,1,0,4,1,1,1,1,3,1,1555,0,11,3,3,1,1,2,3,1,0,0,0,0.5,0.0
47,1,1,2,9,3,1,3,1,1,4,7,3,1,12936,0,11,3,3,0,25,3,1,23,5,14,10,4.6,0.5833333333333334
26,0,2,1,17,4,3,4,1,1,1,2,3,1,2305,0,15,3,3,3,3,3,4,3,2,0,2,1.5,0.0
45,0,2,1,28,2,5,4,0,2,4,5,2,2,16704,0,11,3,3,0,21,2,3,21,6,8,6,4.2,0.36363636363636365
32,0,1,1,10,3,1,1,1,3,1,6,3,1,3433,0,13,3,1,1,10,3,2,5,2,1,3,2.5,0.16666666666666666
31,0,2,1,2,4,1,2,1,3,1,2,3,1,3477,0,14,3,4,1,6,2,4,5,2,0,3,2.5,0.0
41,0,0,0,4,3,0,3,1,1,2,1,2,1,6430,0,19,3,2,1,10,4,3,3,2,1,2,1.0,0.25
40,0,2,1,8,2,1,2,0,3,2,4,1,1,6516,1,16,3,2,1,18,3,3,1,0,0,0,0.3333333333333333,0.0
24,0,2,1,29,1,3,2,1,3,1,2,1,0,3907,0,13,3,2,3,6,2,4,6,2,1,2,3.0,0.14285714285714285
46,0,2,1,13,4,1,3,1,3,2,0,2,2,5562,0,14,3,4,0,19,3,3,10,7,0,9,3.3333333333333335,0.0
35,0,2,1,27,4,1,4,1,3,2,4,3,1,6883,0,16,3,2,1,17,3,3,7,7,0,7,2.3333333333333335,0.0
30,0,2,1,16,1,1,2,1,3,1,6,4,1,2862,0,12,3,2,1,10,2,2,10,0,0,8,5.0,0.0
47,0,0,2,2,4,2,3,1,3,2,7,2,1,4978,0,11,3,4,1,4,3,1,1,0,0,0,0.3333333333333333,0.0
46,0,2,2,2,3,1,3,1,3,3,7,4,0,10368,1,12,3,2,1,13,5,2,10,6,0,3,2.5,0.0
36,1,2,2,13,5,2,2,1,2,2,7,1,0,6134,1,13,3,2,3,16,3,3,2,2,2,2,0.6666666666666666,0.6666666666666666
32,1,2,2,1,2,1,1,1,1,2,7,2,2,6735,0,15,3,2,0,10,2,3,0,0,0,0,0.0,0.0
23,0,2,1,4,1,3,3,0,3,1,2,2,2,3295,0,13,3,3,0,3,3,1,3,2,1,2,1.5,0.25
